id,timestamp,src_bytes,dst_bytes,duration,serror_rate,count_val,protocol,service,flag,prediction,severity,alert_type,zone
9507,2026-02-26 19:41:13,4199.0,1959.0,0.0,0.38,78.0,2,2,1,1,4.06,Yellow,North
3607,2026-02-26 19:20:07,4991.0,1463.0,26.0,0.14,110.0,1,5,1,0,5.39,Yellow,West
7491,2026-02-26 19:20:01,337.0,468.0,1.0,0.01,54.0,1,7,6,0,0.91,Green,West
7969,2026-02-26 19:05:41,1238.0,955.0,27.0,0.25,177.0,2,6,7,1,4.46,Yellow,South
7926,2026-02-26 19:05:16,76.0,76.0,15.0,0.05,16.0,2,1,8,0,1.12,Green,North
4221,2026-02-26 18:34:29,1998.0,431.0,17.0,0.2,172.0,0,5,6,0,4.53,Yellow,North
8224,2026-02-26 18:33:20,786.0,364.0,2.0,0.07,52.0,0,9,4,0,1.66,Green,North
5832,2026-02-26 18:30:51,223.0,191.0,5.0,0.07,14.0,2,0,8,0,1.66,Green,South
4776,2026-02-26 18:30:48,524.0,312.0,2.0,0.02,11.0,2,0,9,0,2.53,Green,West
5455,2026-02-26 18:27:15,608.0,134.0,9.0,0.01,47.0,2,6,6,0,1.45,Green,North
6388,2026-02-26 18:20:24,1443.0,786.0,5.0,0.4,152.0,0,3,0,0,5.59,Yellow,West
4807,2026-02-26 18:19:34,520.0,356.0,11.0,0.09,24.0,1,7,9,0,0.84,Green,North
7791,2026-02-26 18:11:23,4218.0,1115.0,14.0,0.18,175.0,1,7,4,0,5.52,Yellow,South
10437,2026-02-26 18:08:32,1814.0,6941.0,61.0,0.61,351.0,0,5,0,1,7.82,Red,North
4231,2026-02-26 18:03:09,33382.0,8454.0,56.0,0.8,473.0,2,0,1,1,7.41,Red,West
2892,2026-02-26 17:55:46,2256.0,2119.0,26.0,0.3,215.0,0,1,0,0,4.9,Yellow,West
8988,2026-02-26 17:54:49,500.0,34.0,14.0,0.08,56.0,2,2,6,0,2.74,Green,North
7549,2026-02-26 17:47:58,117.0,373.0,15.0,0.07,11.0,0,6,7,0,2.14,Green,South
9008,2026-02-26 17:46:23,13135.0,3732.0,28.0,0.34,285.0,1,4,9,1,8.44,Red,West
4526,2026-02-26 17:44:08,17374.0,873.0,8.0,0.63,430.0,1,4,5,1,7.5,Red,North
5223,2026-02-26 17:37:27,5357.0,1922.0,29.0,0.26,219.0,2,9,9,0,4.46,Yellow,East
7392,2026-02-26 17:36:14,195.0,406.0,11.0,0.0,55.0,2,4,4,0,1.71,Green,West
9695,2026-02-26 17:33:00,756.0,70.0,2.0,0.1,6.0,2,4,1,0,1.82,Green,West
6119,2026-02-26 17:25:45,525.0,958.0,1.0,0.11,94.0,0,3,4,1,6.11,Yellow,North
9967,2026-02-26 17:25:08,799.0,1947.0,8.0,0.29,132.0,2,4,7,1,5.04,Yellow,West
2995,2026-02-26 17:24:50,3992.0,903.0,11.0,0.1,197.0,2,0,9,0,4.0,Yellow,West
4189,2026-02-26 17:17:53,5248.0,1698.0,22.0,0.26,119.0,1,4,4,0,4.97,Yellow,West
7921,2026-02-26 17:14:48,598.0,179.0,9.0,0.08,51.0,0,0,5,0,1.95,Green,North
3872,2026-02-26 17:09:02,2059.0,1135.0,24.0,0.17,217.0,1,3,9,0,4.15,Yellow,East
10232,2026-02-26 17:05:34,3574.0,383.0,34.0,0.32,156.0,1,1,7,1,4.3,Yellow,North
8110,2026-02-26 16:56:45,349.0,249.0,6.0,0.0,52.0,0,6,4,0,1.4,Green,West
7628,2026-02-26 16:56:14,634.0,12.0,13.0,0.07,16.0,2,4,7,0,1.53,Green,East
9396,2026-02-26 16:55:25,27134.0,8797.0,9.0,0.68,203.0,0,4,9,1,6.5,Red,East
4883,2026-02-26 16:42:57,247.0,127.0,10.0,0.02,39.0,2,1,3,0,2.27,Green,North
2799,2026-02-26 16:39:16,950.0,777.0,34.0,0.4,201.0,0,4,2,0,4.2,Yellow,West
7105,2026-02-26 16:30:57,33768.0,3085.0,39.0,0.49,385.0,1,3,9,1,6.79,Red,North
5859,2026-02-26 16:22:25,599.0,98.0,7.0,0.09,7.0,0,6,9,0,0.81,Green,East
6976,2026-02-26 16:19:40,440.0,165.0,0.0,0.08,20.0,0,6,5,0,1.71,Green,West
6876,2026-02-26 16:15:27,4274.0,1478.0,5.0,0.24,211.0,1,1,5,0,5.72,Yellow,South
2632,2026-02-26 16:12:19,811.0,2194.0,43.0,0.26,137.0,1,3,6,0,4.72,Yellow,South
3783,2026-02-26 16:07:57,861.0,265.0,2.0,0.08,25.0,0,8,1,0,1.66,Green,North
3817,2026-02-26 16:01:45,123.0,599.0,2.0,0.07,18.0,0,1,3,0,1.48,Green,South
5896,2026-02-26 15:59:54,363.0,486.0,15.0,0.09,30.0,2,0,9,0,2.41,Green,North
8723,2026-02-26 15:48:57,2068.0,912.0,22.0,0.31,95.0,0,7,6,0,4.47,Yellow,West
8791,2026-02-26 15:42:17,598.0,446.0,13.0,0.05,49.0,2,1,0,0,2.51,Green,West
6519,2026-02-26 15:41:26,425.0,199.0,12.0,0.03,22.0,1,4,7,0,1.42,Green,South
8210,2026-02-26 15:31:16,1884.0,638.0,39.0,0.36,179.0,1,1,5,0,4.0,Yellow,East
2797,2026-02-26 15:26:08,4698.0,2297.0,7.0,0.12,210.0,1,0,9,0,4.65,Yellow,East
6161,2026-02-26 15:25:36,209.0,475.0,2.0,0.09,7.0,0,8,3,0,1.34,Green,North
6944,2026-02-26 15:20:52,14017.0,764.0,9.0,0.95,105.0,2,0,9,1,6.97,Red,South
9288,2026-02-26 15:18:21,355.0,527.0,4.0,0.08,25.0,2,2,0,0,1.64,Green,North
5766,2026-02-26 15:09:59,475.0,61.0,11.0,0.05,7.0,2,6,1,0,1.34,Green,East
9210,2026-02-26 15:07:15,102.0,500.0,12.0,0.01,15.0,0,8,4,0,2.1,Green,North
7324,2026-02-26 15:05:55,821.0,75.0,15.0,0.04,26.0,0,5,6,0,1.81,Green,West
9515,2026-02-26 15:02:01,1272.0,480.0,19.0,0.31,88.0,2,3,7,1,4.6,Yellow,South
4606,2026-02-26 15:00:41,21565.0,1221.0,12.0,0.43,264.0,1,2,7,1,8.05,Red,West
4805,2026-02-26 14:55:33,113.0,459.0,4.0,0.06,8.0,2,5,8,0,2.62,Green,West
7611,2026-02-26 14:52:20,285.0,513.0,0.0,0.06,19.0,2,4,7,0,1.08,Green,East
8014,2026-02-26 14:50:21,2839.0,4446.0,42.0,0.42,339.0,1,8,1,1,6.97,Red,West
10088,2026-02-26 14:38:25,9474.0,6711.0,34.0,0.58,117.0,0,7,0,1,6.8,Red,East
2695,2026-02-26 14:37:00,344.0,238.0,3.0,0.07,38.0,0,8,8,0,0.67,Green,North
8836,2026-02-26 14:25:46,511.0,572.0,0.0,0.06,25.0,1,1,4,0,1.87,Green,South
2900,2026-02-26 14:15:56,3413.0,2071.0,13.0,0.12,202.0,1,9,9,0,4.0,Yellow,West
3815,2026-02-26 14:11:47,2928.0,1939.0,9.0,0.39,181.0,0,5,2,0,5.07,Yellow,South
5796,2026-02-26 14:11:41,553.0,68.0,1.0,0.1,32.0,0,3,4,0,2.39,Green,North
8941,2026-02-26 14:10:35,5990.0,1823.0,35.0,0.19,50.0,2,9,7,0,4.87,Yellow,East
8680,2026-02-26 14:04:52,22747.0,2100.0,85.0,0.5,457.0,2,9,0,1,7.48,Red,South
7195,2026-02-26 14:02:14,23.0,298.0,15.0,0.05,19.0,2,6,3,0,2.21,Green,North
8813,2026-02-26 13:59:25,4542.0,496.0,14.0,0.14,152.0,0,4,2,0,4.0,Yellow,North
9091,2026-02-26 13:58:43,33779.0,4132.0,28.0,0.56,296.0,0,4,7,1,6.5,Red,West
3687,2026-02-26 13:50:53,2846.0,1666.0,58.0,0.35,386.0,2,3,4,1,9.13,Red,South
8382,2026-02-26 13:43:38,16193.0,8192.0,74.0,0.38,461.0,0,6,4,1,8.03,Red,West
5986,2026-02-26 13:34:35,446.0,323.0,2.0,0.07,59.0,2,4,7,0,2.47,Green,West
3856,2026-02-26 13:28:00,9956.0,5269.0,34.0,0.62,351.0,1,5,9,1,6.72,Red,North
9537,2026-02-26 13:24:50,704.0,260.0,2.0,0.1,24.0,1,0,0,0,1.47,Green,North
9422,2026-02-26 13:22:24,863.0,807.0,3.0,0.37,172.0,0,7,4,0,4.74,Yellow,West
8032,2026-02-26 13:06:28,2344.0,1006.0,19.0,0.13,70.0,1,7,8,1,5.44,Yellow,East
4921,2026-02-26 13:04:44,813.0,15.0,15.0,0.04,11.0,0,8,0,0,1.27,Green,North
2784,2026-02-26 13:04:30,31825.0,3481.0,65.0,0.41,316.0,1,6,2,1,7.62,Red,East
6762,2026-02-26 13:03:35,646.0,417.0,1.0,0.02,33.0,2,2,3,0,0.48,Green,North
6252,2026-02-26 13:01:58,14114.0,3806.0,11.0,0.91,162.0,0,5,6,1,6.67,Red,West
2879,2026-02-26 12:59:56,216.0,39.0,8.0,0.06,58.0,1,3,2,0,2.6,Green,West
5890,2026-02-26 12:55:11,5996.0,576.0,10.0,0.15,33.0,0,6,8,0,4.56,Yellow,North
8506,2026-02-26 12:54:54,42.0,60.0,3.0,0.05,53.0,2,7,1,0,2.09,Green,South
3621,2026-02-26 12:53:58,339.0,76.0,6.0,0.04,49.0,2,7,4,0,1.67,Green,East
6269,2026-02-26 12:53:27,4466.0,951.0,11.0,0.1,26.0,0,4,6,1,5.09,Yellow,West
10509,2026-02-26 12:50:50,637.0,518.0,7.0,0.07,15.0,1,7,0,0,1.58,Green,North
9100,2026-02-26 12:45:56,685.0,271.0,1.0,0.0,19.0,0,3,3,0,1.36,Green,West
8781,2026-02-26 12:45:08,5219.0,405.0,24.0,0.33,113.0,0,1,1,0,5.16,Yellow,South
8237,2026-02-26 12:38:53,4625.0,1719.0,44.0,0.26,161.0,1,2,0,0,5.58,Yellow,North
9239,2026-02-26 12:31:59,1513.0,6759.0,38.0,0.69,331.0,1,1,5,1,7.74,Red,East
9757,2026-02-26 12:30:24,326.0,360.0,0.0,0.03,28.0,0,5,6,0,2.23,Green,South
2913,2026-02-26 12:25:16,2717.0,244.0,19.0,0.36,211.0,1,7,3,0,5.89,Yellow,North
7729,2026-02-26 12:25:04,4119.0,1710.0,31.0,0.16,157.0,0,8,9,0,4.0,Yellow,North
4021,2026-02-26 12:15:01,2631.0,233.0,42.0,0.15,198.0,2,1,2,1,5.25,Yellow,West
4632,2026-02-26 12:14:38,33903.0,6043.0,44.0,0.58,119.0,2,9,7,1,7.03,Red,West
5318,2026-02-26 12:12:46,24211.0,3235.0,58.0,0.73,174.0,1,4,6,1,7.08,Red,East
5557,2026-02-26 12:10:14,384.0,577.0,14.0,0.05,49.0,1,1,6,0,1.6,Green,East
9878,2026-02-26 12:08:09,12450.0,3537.0,9.0,0.42,290.0,1,8,3,1,6.5,Red,West
10163,2026-02-26 12:00:29,502.0,249.0,13.0,0.02,58.0,0,4,8,0,2.65,Green,East
9096,2026-02-26 11:46:19,258.0,30.0,6.0,0.01,24.0,2,7,4,0,1.79,Green,West
2521,2026-02-26 11:46:14,5944.0,1427.0,30.0,0.22,193.0,2,2,3,1,5.17,Yellow,East
5436,2026-02-26 11:44:30,436.0,359.0,8.0,0.02,13.0,0,7,9,0,2.04,Green,North
7171,2026-02-26 11:38:29,252.0,508.0,8.0,0.01,24.0,0,4,9,0,1.76,Green,North
6857,2026-02-26 11:34:34,778.0,412.0,28.0,0.25,149.0,1,7,6,0,4.95,Yellow,North
9470,2026-02-26 11:33:46,574.0,506.0,8.0,0.03,4.0,1,9,4,0,2.14,Green,East
6151,2026-02-26 11:26:00,220.0,365.0,8.0,0.02,45.0,1,0,4,0,1.07,Green,West
7367,2026-02-26 11:16:10,24548.0,4707.0,89.0,0.87,143.0,2,2,1,1,7.81,Red,West
9010,2026-02-26 11:07:25,793.0,146.0,14.0,0.09,58.0,0,0,4,0,0.47,Green,West
4558,2026-02-26 10:56:44,3495.0,342.0,1.0,0.12,157.0,0,9,6,1,4.38,Yellow,North
8635,2026-02-26 10:55:49,2106.0,2381.0,3.0,0.1,134.0,0,0,9,0,4.0,Yellow,East
9240,2026-02-26 10:47:55,774.0,112.0,12.0,0.01,26.0,1,4,1,0,1.37,Green,North
10110,2026-02-26 10:47:06,2769.0,1532.0,40.0,0.4,54.0,2,0,3,1,4.78,Yellow,West
7301,2026-02-26 10:40:47,417.0,113.0,2.0,0.06,38.0,1,5,7,0,2.97,Green,North
9630,2026-02-26 10:34:30,3298.0,1981.0,17.0,0.4,138.0,1,8,8,0,5.03,Yellow,East
3660,2026-02-26 10:33:49,898.0,179.0,13.0,0.08,1.0,1,9,8,0,0.55,Green,North
7221,2026-02-26 10:32:51,8974.0,8263.0,4.0,0.95,403.0,2,3,5,1,8.46,Red,North
3717,2026-02-26 10:32:15,5618.0,2490.0,36.0,0.13,56.0,0,6,6,0,4.0,Yellow,East
4815,2026-02-26 10:28:41,337.0,259.0,11.0,0.08,18.0,2,0,4,0,1.84,Green,North
8544,2026-02-26 10:26:55,1024.0,1896.0,32.0,0.37,48.0,2,3,2,1,4.34,Yellow,West
8145,2026-02-26 10:17:57,601.0,166.0,14.0,0.02,48.0,1,7,0,0,1.92,Green,South
2558,2026-02-26 10:16:13,1135.0,1509.0,25.0,0.36,68.0,0,9,9,1,4.06,Yellow,North
8894,2026-02-26 10:15:58,4440.0,1468.0,45.0,0.38,36.0,2,7,7,1,4.0,Yellow,West
9615,2026-02-26 10:06:33,1173.0,265.0,45.0,0.25,43.0,2,1,9,0,4.99,Yellow,North
9162,2026-02-26 09:59:41,1203.0,2321.0,37.0,0.19,113.0,1,9,8,1,4.0,Yellow,South
10167,2026-02-26 09:59:28,1199.0,1186.0,5.0,0.17,59.0,1,5,8,1,5.3,Yellow,West
4710,2026-02-26 09:48:04,26599.0,7009.0,9.0,0.91,222.0,1,7,1,1,6.54,Red,North
8704,2026-02-26 09:44:58,313.0,120.0,15.0,0.05,51.0,2,8,3,0,2.64,Green,North
9737,2026-02-26 09:40:18,111.0,314.0,0.0,0.02,33.0,2,3,1,0,1.85,Green,West
6856,2026-02-26 09:39:30,236.0,332.0,11.0,0.01,40.0,0,4,4,0,1.39,Green,West
5901,2026-02-26 09:38:57,29157.0,6809.0,51.0,0.87,481.0,2,9,4,1,7.64,Red,North
10418,2026-02-26 09:35:02,481.0,463.0,8.0,0.08,51.0,1,8,1,0,2.05,Green,North
4307,2026-02-26 09:31:41,217.0,537.0,12.0,0.03,60.0,1,8,1,0,2.18,Green,South
6407,2026-02-26 09:30:29,27916.0,4326.0,16.0,0.68,365.0,0,1,3,1,6.91,Red,West
10074,2026-02-26 09:29:00,843.0,572.0,2.0,0.02,3.0,2,9,6,0,1.94,Green,North
3006,2026-02-26 09:22:55,2470.0,1775.0,15.0,0.34,145.0,0,0,1,1,4.63,Yellow,East
8311,2026-02-26 09:19:12,757.0,571.0,4.0,0.04,49.0,0,2,5,0,1.82,Green,East
7164,2026-02-26 09:13:16,3694.0,2112.0,39.0,0.18,31.0,2,2,6,1,5.19,Yellow,West
7961,2026-02-26 09:08:49,1858.0,2326.0,31.0,0.38,57.0,1,9,0,0,5.92,Yellow,South
2890,2026-02-26 09:08:21,5238.0,2370.0,1.0,0.21,163.0,2,6,9,0,4.0,Yellow,South
4604,2026-02-26 09:06:45,2986.0,8940.0,4.0,0.58,230.0,2,6,3,1,6.5,Red,North
5819,2026-02-26 08:58:32,2949.0,1943.0,11.0,0.39,27.0,0,6,7,0,5.26,Yellow,South
6621,2026-02-26 08:57:23,419.0,548.0,7.0,0.07,36.0,1,1,1,0,2.44,Green,East
5443,2026-02-26 08:55:13,669.0,36.0,2.0,0.02,56.0,0,3,8,0,1.99,Green,West
9852,2026-02-26 08:46:16,617.0,571.0,4.0,0.04,6.0,2,4,5,0,1.74,Green,North
4114,2026-02-26 08:38:30,3052.0,2486.0,15.0,0.35,28.0,1,0,3,1,4.6,Yellow,West
9115,2026-02-26 08:32:10,689.0,1811.0,28.0,0.34,165.0,0,7,5,0,4.0,Yellow,North
5563,2026-02-26 08:23:10,5524.0,413.0,38.0,0.38,198.0,1,4,9,0,4.89,Yellow,South
3409,2026-02-26 08:17:31,2377.0,1098.0,21.0,0.32,106.0,0,3,4,0,5.42,Yellow,North
10181,2026-02-26 07:57:30,265.0,235.0,12.0,0.06,10.0,0,3,1,0,2.04,Green,West
7639,2026-02-26 07:55:44,12262.0,5702.0,67.0,0.42,215.0,2,4,0,1,6.79,Red,South
2576,2026-02-26 07:52:16,2560.0,6643.0,84.0,0.73,269.0,1,0,0,1,8.01,Red,West
9467,2026-02-26 07:41:40,372.0,256.0,7.0,0.0,28.0,2,2,2,0,1.22,Green,North
8495,2026-02-26 07:27:06,552.0,23.0,5.0,0.07,25.0,1,2,0,0,1.64,Green,North
8517,2026-02-26 07:23:23,2807.0,465.0,2.0,0.13,131.0,2,8,1,0,5.88,Yellow,West
8095,2026-02-26 07:23:14,2635.0,1021.0,22.0,0.2,130.0,1,7,8,0,4.82,Yellow,East
2738,2026-02-26 07:20:47,810.0,465.0,5.0,0.05,58.0,2,0,9,0,2.97,Green,West
9955,2026-02-26 07:17:49,9036.0,2620.0,87.0,0.74,495.0,2,0,7,1,6.91,Red,East
7220,2026-02-26 07:17:33,3854.0,1927.0,44.0,0.17,159.0,1,8,2,0,4.09,Yellow,West
8073,2026-02-26 07:16:01,3988.0,226.0,45.0,0.14,96.0,2,1,0,0,4.78,Yellow,North
9901,2026-02-26 07:15:30,137.0,375.0,0.0,0.1,55.0,1,6,1,0,1.4,Green,West
8906,2026-02-26 07:13:15,16225.0,4526.0,55.0,0.75,140.0,2,1,1,1,6.78,Red,South
4324,2026-02-26 07:13:05,100.0,564.0,1.0,0.09,46.0,0,6,8,0,1.95,Green,South
4301,2026-02-26 07:07:56,774.0,1785.0,42.0,0.29,125.0,2,0,2,0,4.8,Yellow,East
7115,2026-02-26 07:05:11,170.0,200.0,5.0,0.05,20.0,0,3,2,0,1.76,Green,East
3464,2026-02-26 07:02:10,607.0,360.0,7.0,0.05,56.0,2,3,0,0,1.8,Green,South
6669,2026-02-26 06:46:34,134.0,6.0,13.0,0.05,59.0,1,9,3,0,1.71,Green,East
10424,2026-02-26 06:40:56,4482.0,561.0,32.0,0.15,90.0,1,8,5,0,4.85,Yellow,West
10446,2026-02-26 06:33:52,6741.0,4316.0,45.0,0.53,304.0,1,2,9,1,6.5,Red,East
4335,2026-02-26 06:28:27,16410.0,3096.0,64.0,0.6,145.0,2,2,2,1,6.5,Red,West
6088,2026-02-26 06:20:10,4734.0,1857.0,27.0,0.27,125.0,2,8,7,0,4.0,Yellow,North
10102,2026-02-26 06:19:50,1852.0,2135.0,15.0,0.23,156.0,0,6,6,0,4.45,Yellow,North
5396,2026-02-26 06:10:28,75.0,237.0,0.0,0.01,53.0,0,6,9,0,0.9,Green,South
5427,2026-02-26 06:10:07,2547.0,2056.0,22.0,0.38,24.0,1,4,7,1,5.01,Yellow,West
3235,2026-02-26 06:05:49,23222.0,7564.0,54.0,0.59,163.0,1,5,1,1,7.01,Red,West
4953,2026-02-26 06:01:02,772.0,280.0,15.0,0.06,2.0,1,0,6,0,1.95,Green,East
10039,2026-02-26 05:44:32,66.0,498.0,12.0,0.07,31.0,1,5,9,0,1.46,Green,North
3731,2026-02-26 05:37:27,6138.0,1837.0,56.0,0.92,251.0,2,5,7,1,6.5,Red,East
10304,2026-02-26 05:35:45,365.0,510.0,14.0,0.05,25.0,1,9,8,0,2.52,Green,East
4768,2026-02-26 05:34:59,450.0,147.0,11.0,0.02,37.0,0,6,6,0,1.43,Green,North
8307,2026-02-26 05:32:13,4117.0,2359.0,43.0,0.22,71.0,2,9,6,0,4.0,Yellow,North
8309,2026-02-26 05:28:05,5518.0,1437.0,16.0,0.11,80.0,1,3,9,0,5.37,Yellow,West
3966,2026-02-26 05:25:43,554.0,1661.0,21.0,0.11,178.0,1,1,7,1,4.0,Yellow,North
10458,2026-02-26 05:23:39,3865.0,6996.0,77.0,0.53,192.0,0,3,3,1,7.04,Red,South
4251,2026-02-26 05:22:52,126.0,431.0,14.0,0.05,24.0,1,3,2,0,1.25,Green,North
7792,2026-02-26 05:20:42,808.0,15.0,0.0,0.01,36.0,1,7,5,0,1.74,Green,West
8009,2026-02-26 05:20:35,29994.0,3437.0,62.0,0.9,156.0,1,5,2,1,6.9,Red,North
5769,2026-02-26 05:19:21,123.0,526.0,3.0,0.02,41.0,2,4,5,0,1.84,Green,North
2731,2026-02-26 05:12:36,3895.0,2056.0,18.0,0.17,216.0,1,7,9,1,4.9,Yellow,North
3539,2026-02-26 05:11:50,682.0,530.0,10.0,0.06,26.0,0,3,5,0,1.71,Green,South
3983,2026-02-26 05:10:33,2442.0,1232.0,16.0,0.16,35.0,0,6,4,0,4.0,Yellow,East
9625,2026-02-26 05:04:39,231.0,233.0,11.0,0.03,55.0,1,5,7,0,2.14,Green,West
4996,2026-02-26 05:03:02,887.0,193.0,1.0,0.03,59.0,0,4,0,0,2.01,Green,North
4217,2026-02-26 04:57:11,33202.0,7987.0,76.0,0.75,100.0,1,8,8,1,6.62,Red,North
5981,2026-02-26 04:52:52,3718.0,241.0,33.0,0.12,26.0,0,6,6,0,4.61,Yellow,North
7270,2026-02-26 04:50:13,571.0,411.0,4.0,0.05,37.0,0,4,5,0,3.07,Green,North
6699,2026-02-26 04:50:07,1593.0,4831.0,79.0,0.82,497.0,1,5,9,1,7.99,Red,North
8548,2026-02-26 04:42:09,8165.0,2685.0,67.0,0.95,161.0,0,2,1,1,8.11,Red,East
6221,2026-02-26 04:37:04,4502.0,1057.0,14.0,0.31,79.0,2,3,2,1,5.9,Yellow,West
4890,2026-02-26 04:29:30,5122.0,703.0,24.0,0.26,204.0,1,0,7,1,4.26,Yellow,South
3881,2026-02-26 04:26:09,724.0,1784.0,22.0,0.37,197.0,0,7,4,1,4.12,Yellow,South
4363,2026-02-26 04:24:35,874.0,564.0,3.0,0.09,19.0,2,9,1,0,1.76,Green,North
3221,2026-02-26 04:21:19,3213.0,1921.0,30.0,0.34,58.0,2,7,5,1,4.0,Yellow,South
8345,2026-02-26 04:03:42,6902.0,3198.0,63.0,0.52,259.0,1,7,0,1,6.5,Red,North
3036,2026-02-26 04:00:34,25205.0,6477.0,1.0,0.81,386.0,2,4,2,1,8.28,Red,East
9588,2026-02-26 04:00:07,239.0,350.0,1.0,0.1,36.0,0,6,6,0,2.65,Green,East
9121,2026-02-26 03:55:58,86.0,90.0,14.0,0.04,51.0,2,1,9,0,1.45,Green,South
2551,2026-02-26 03:55:04,2342.0,1141.0,4.0,0.27,124.0,1,9,1,0,4.55,Yellow,South
6034,2026-02-26 03:51:07,129.0,134.0,3.0,0.08,17.0,2,5,4,0,0.66,Green,West
5064,2026-02-26 03:50:52,3149.0,1017.0,22.0,0.14,138.0,1,0,7,0,4.6,Yellow,South
9129,2026-02-26 03:50:05,19954.0,1218.0,61.0,0.93,444.0,2,5,1,1,7.56,Red,North
4311,2026-02-26 03:45:25,5393.0,269.0,24.0,0.14,76.0,1,0,9,0,4.51,Yellow,West
3141,2026-02-26 03:38:08,282.0,530.0,15.0,0.03,9.0,0,4,6,0,1.25,Green,West
9658,2026-02-26 03:35:26,195.0,208.0,4.0,0.09,16.0,2,7,7,0,2.12,Green,North
9616,2026-02-26 03:25:26,26935.0,5207.0,36.0,0.48,243.0,1,5,5,1,6.91,Red,East
5706,2026-02-26 03:21:08,18865.0,6932.0,27.0,0.49,118.0,2,0,2,1,7.16,Red,South
6076,2026-02-26 03:16:00,775.0,251.0,15.0,0.02,24.0,2,1,7,0,1.1,Green,North
9045,2026-02-26 03:13:51,22344.0,6023.0,65.0,0.97,435.0,2,7,0,1,6.5,Red,South
6817,2026-02-26 03:05:54,831.0,592.0,3.0,0.0,9.0,0,2,5,0,1.37,Green,North
4844,2026-02-26 03:00:19,13265.0,1744.0,16.0,0.4,274.0,0,5,4,1,6.5,Red,West
6288,2026-02-26 02:58:21,581.0,345.0,7.0,0.03,43.0,0,2,1,0,2.72,Green,East
8358,2026-02-26 02:52:19,28880.0,5941.0,7.0,0.35,333.0,2,8,0,1,7.54,Red,North
7910,2026-02-26 02:43:04,3094.0,2438.0,16.0,0.19,138.0,1,6,0,1,4.68,Yellow,North
5060,2026-02-26 02:41:32,1952.0,897.0,44.0,0.28,29.0,2,2,5,0,4.91,Yellow,North
8117,2026-02-26 02:39:50,710.0,411.0,0.0,0.05,22.0,0,0,3,0,2.96,Green,North
4297,2026-02-26 02:36:20,3589.0,2254.0,21.0,0.31,48.0,1,1,6,0,5.04,Yellow,West
7417,2026-02-26 02:36:09,14604.0,7677.0,11.0,0.36,199.0,2,3,5,1,6.5,Red,East
6770,2026-02-26 02:35:25,7452.0,2151.0,16.0,0.89,495.0,2,2,2,1,6.5,Red,East
6902,2026-02-26 02:35:22,32296.0,2299.0,68.0,0.59,187.0,0,2,2,1,8.5,Red,North
10369,2026-02-26 02:27:56,21902.0,3192.0,49.0,0.95,360.0,1,5,7,1,8.03,Red,North
6630,2026-02-26 02:26:34,12855.0,4679.0,32.0,0.93,500.0,0,7,9,1,8.6,Red,North
6531,2026-02-26 02:26:02,890.0,425.0,3.0,0.08,9.0,1,5,4,0,2.74,Green,West
6708,2026-02-26 02:21:51,4090.0,2298.0,20.0,0.2,79.0,1,0,9,1,4.79,Yellow,North
10078,2026-02-26 02:12:10,101.0,322.0,1.0,0.04,59.0,0,7,6,0,2.01,Green,North
4840,2026-02-26 02:11:13,1288.0,1031.0,2.0,0.21,214.0,2,1,3,0,5.34,Yellow,North
7561,2026-02-26 02:02:51,17162.0,4361.0,15.0,0.41,129.0,2,3,5,1,6.52,Red,North
6126,2026-02-26 01:57:19,5835.0,1869.0,23.0,0.2,104.0,1,9,6,0,4.77,Yellow,West
6079,2026-02-26 01:56:36,333.0,51.0,4.0,0.09,39.0,1,7,9,0,3.0,Green,North
3526,2026-02-26 01:54:58,5618.0,956.0,7.0,0.35,93.0,2,4,7,1,5.2,Yellow,West
7034,2026-02-26 01:43:19,4929.0,236.0,31.0,0.24,123.0,0,2,6,1,5.15,Yellow,North
2767,2026-02-26 01:42:18,2996.0,298.0,8.0,0.18,178.0,0,2,0,1,5.26,Yellow,North
5500,2026-02-26 01:33:30,21986.0,6168.0,21.0,0.35,492.0,1,3,7,1,7.16,Red,North
9528,2026-02-26 01:32:37,15810.0,4738.0,1.0,0.69,437.0,1,6,8,1,6.5,Red,East
7700,2026-02-26 01:31:41,5653.0,1219.0,1.0,0.25,187.0,0,6,7,0,5.48,Yellow,North
5512,2026-02-26 01:30:38,15548.0,8884.0,82.0,0.56,438.0,2,0,4,1,7.07,Red,North
8007,2026-02-26 01:22:10,23040.0,773.0,42.0,0.72,319.0,2,1,0,1,7.51,Red,West
7264,2026-02-26 01:07:52,828.0,355.0,2.0,0.1,4.0,1,9,9,0,1.46,Green,East
8509,2026-02-26 01:07:08,5717.0,1017.0,26.0,0.36,187.0,1,0,2,0,5.04,Yellow,West
6425,2026-02-26 01:04:42,6258.0,5865.0,2.0,0.59,351.0,2,8,7,1,7.92,Red,North
6403,2026-02-26 00:57:41,19624.0,2980.0,79.0,0.58,412.0,2,3,1,1,8.33,Red,North
6013,2026-02-26 00:57:29,1758.0,952.0,38.0,0.38,21.0,0,5,6,0,4.81,Yellow,East
7502,2026-02-26 00:55:27,1046.0,2268.0,13.0,0.21,70.0,1,7,1,0,5.62,Yellow,North
6952,2026-02-26 00:34:51,440.0,384.0,0.0,0.09,2.0,0,2,2,0,2.19,Green,West
6483,2026-02-26 00:33:24,318.0,376.0,6.0,0.1,58.0,2,3,5,0,0.75,Green,South
